order_id,order_date,customer_id,product,region,sales_channel,quantity,unit_price,discount_pct,sales_amount,cost_amount,profit,profit_margin_pct,year,month,month_name,quarter
109628,2024-07-26,4777,Smartphone,East,Marketplace,6,514.56,14.87,2628.27,2247.66,380.61,14.48,2024.0,7.0,July,3.0
109629,2024-07-22,2005,Monitor,East,Marketplace,4,209.1,17.26,692.04,563.06,128.98,18.64,2024.0,7.0,July,3.0
109630,2024-11-02,1477,Smartphone,West,Online,1,515.81,17.23,426.94,257.0,169.94,39.8,2024.0,11.0,November,4.0
109631,2024-04-13,2146,Smartwatch,North,Store,2,188.58,0.16,376.56,297.31,79.25,21.05,2024.0,4.0,April,2.0
109632,2024-08-17,4149,Monitor,North,Marketplace,5,240.17,17.55,990.1,730.59,259.51,26.21,2024.0,8.0,August,3.0
109633,2024-04-10,2336,Headphones,North,Online,1,92.6,21.66,72.54,46.71,25.83,35.61,2024.0,4.0,April,2.0
109634,2024-01-29,2136,Laptop,South,Store,4,730.98,2.87,2840.0,2240.82,599.18,21.1,2024.0,1.0,January,1.0
109635,2024-05-06,3909,Smartwatch,North,Online,1,184.41,18.88,149.59,88.03,61.56,41.15,2024.0,5.0,May,2.0
109636,2024-12-03,3857,Laptop,North,Online,2,718.22,20.58,1140.82,895.34,245.48,21.52,2024.0,12.0,December,4.0
109637,2024-01-10,2706,Monitor,South,Store,4,247.04,6.9,919.98,764.18,155.8,16.94,2024.0,1.0,January,1.0
109638,2024-04-15,1518,Keyboard,East,Online,6,58.58,17.8,288.92,238.97,49.95,17.29,2024.0,4.0,April,2.0
109639,2024-06-15,2221,Mouse,West,Online,6,34.64,2.42,202.81,161.49,41.32,20.37,2024.0,6.0,June,2.0
109640,2024-09-13,4170,Keyboard,South,Online,2,58.49,16.23,97.99,82.48,15.51,15.83,2024.0,9.0,September,3.0
109641,2024-10-21,3507,Headphones,South,Store,1,95.98,12.76,83.73,65.15,18.58,22.19,2024.0,10.0,October,4.0
109642,2024-10-03,4913,Monitor,West,Store,3,264.38,21.25,624.6,482.39,142.21,22.77,2024.0,10.0,October,4.0
109643,2024-03-05,1230,Headphones,South,Online,7,86.56,11.3,537.45,315.67,221.78,41.27,2024.0,3.0,March,1.0
109644,2024-09-27,2192,Monitor,West,Marketplace,5,219.09,10.7,978.24,615.07,363.17,37.12,2024.0,9.0,September,3.0
109645,2024-07-06,4881,Headphones,West,Online,5,89.12,23.34,341.6,272.85,68.75,20.13,2024.0,7.0,July,3.0
109646,2024-11-12,4849,Monitor,West,Store,7,284.88,23.36,1528.32,1313.35,214.97,14.07,2024.0,11.0,November,4.0
109647,2024-05-17,3056,Laptop,South,Online,7,847.79,0.89,5881.71,4596.91,1284.8,21.84,2024.0,5.0,May,2.0
109648,2024-12-08,4244,Smartwatch,East,Online,3,219.14,12.14,577.61,428.79,148.82,25.76,2024.0,12.0,December,4.0
109649,2024-04-14,2978,Headphones,East,Store,3,66.19,4.02,190.59,120.32,70.27,36.87,2024.0,4.0,April,2.0
109650,2024-02-03,2384,Headphones,South,Store,3,64.95,6.84,181.52,153.46,28.06,15.46,2024.0,2.0,February,1.0
109651,2024-04-19,3243,Smartwatch,West,Marketplace,2,178.95,16.65,298.31,227.28,71.03,23.81,2024.0,4.0,April,2.0
109652,2024-02-02,4341,Monitor,South,Marketplace,4,253.67,3.23,981.91,703.94,277.97,28.31,2024.0,2.0,February,1.0
109653,2024-12-19,4091,Smartphone,West,Online,3,496.62,0.28,1485.69,1220.01,265.68,17.88,2024.0,12.0,December,4.0
109654,2024-08-18,3402,Smartphone,North,Store,2,507.54,18.18,830.54,703.42,127.12,15.31,2024.0,8.0,August,3.0
109655,2024-11-12,2888,Laptop,North,Online,6,750.99,16.03,3783.64,2125.34,1658.3,43.83,2024.0,11.0,November,4.0
109656,2024-09-22,2073,Keyboard,East,Marketplace,1,50.99,22.57,39.48,28.6,10.88,27.56,2024.0,9.0,September,3.0
109657,2024-06-30,1464,Keyboard,South,Store,1,49.14,13.56,42.48,26.01,16.47,38.77,2024.0,6.0,June,2.0
109658,2024-12-05,3404,Laptop,North,Online,3,672.9,23.63,1541.68,1308.46,233.22,15.13,2024.0,12.0,December,4.0
109660,2024-11-28,1974,Smartwatch,North,Marketplace,3,165.0,9.68,447.08,375.61,71.47,15.99,2024.0,11.0,November,4.0
109661,2024-01-01,2182,Mouse,East,Online,1,21.37,15.21,18.12,11.48,6.64,36.64,2024.0,1.0,January,1.0
109662,2024-05-12,2974,Smartwatch,South,Online,1,222.18,18.73,180.57,150.68,29.89,16.55,2024.0,5.0,May,2.0
109663,2024-03-20,2997,Mouse,North,Store,4,29.58,8.69,108.04,76.35,31.69,29.33,2024.0,3.0,March,1.0
109664,2024-09-27,3907,Mouse,South,Online,7,27.53,9.31,174.77,130.33,44.44,25.43,2024.0,9.0,September,3.0
109665,2024-08-28,1571,Tablet,North,Store,4,353.8,15.75,1192.31,703.44,488.87,41.0,2024.0,8.0,August,3.0
109666,2024-01-28,4893,Tablet,East,Online,1,374.39,11.39,331.75,229.05,102.7,30.96,2024.0,1.0,January,1.0
109667,2024-08-10,1308,Mouse,South,Marketplace,4,30.41,13.17,105.62,75.84,29.78,28.2,2024.0,8.0,August,3.0
109668,2024-01-23,4409,Monitor,West,Marketplace,3,218.83,24.55,495.32,288.59,206.73,41.74,2024.0,1.0,January,1.0
109669,2024-04-18,4743,Smartphone,North,Marketplace,5,581.99,1.09,2878.23,2201.86,676.37,23.5,2024.0,4.0,April,2.0
109670,2024-04-16,1783,Laptop,South,Online,3,696.49,16.2,1750.98,1426.9,324.08,18.51,2024.0,4.0,April,2.0
109671,2024-05-24,1121,Smartwatch,East,Online,4,184.7,23.07,568.36,333.58,234.78,41.31,2024.0,5.0,May,2.0
109672,2024-12-19,1766,Monitor,North,Online,2,289.64,5.91,545.04,391.31,153.73,28.21,2024.0,12.0,December,4.0
109673,2024-05-18,4476,Mouse,North,Store,7,37.42,5.3,248.06,146.22,101.84,41.05,2024.0,5.0,May,2.0
109674,2024-10-10,1773,Laptop,South,Marketplace,1,853.3,9.07,775.91,639.71,136.2,17.55,2024.0,10.0,October,4.0
109675,2024-10-24,4719,Smartphone,North,Marketplace,4,478.27,1.85,1877.69,1173.58,704.11,37.5,2024.0,10.0,October,4.0
109676,2024-04-08,4858,Keyboard,East,Store,6,52.19,14.01,269.27,160.6,108.67,40.36,2024.0,4.0,April,2.0
109677,2024-11-12,4640,Monitor,East,Store,6,217.55,16.14,1094.62,897.8,196.82,17.98,2024.0,11.0,November,4.0
109678,2024-05-02,4915,Smartphone,Unknown,Marketplace,7,505.18,20.5,2811.33,1980.55,830.78,29.55,2024.0,5.0,May,2.0
109679,2024-11-15,3144,Laptop,East,Marketplace,7,798.07,1.65,5494.31,3333.33,2160.98,39.33,2024.0,11.0,November,4.0
109680,2024-10-13,4186,Headphones,West,Store,4,65.83,10.9,234.62,178.64,55.98,23.86,2024.0,10.0,October,4.0
109681,2024-03-21,1987,Monitor,West,Store,4,210.21,19.61,675.95,525.63,150.32,22.24,2024.0,3.0,March,1.0
109682,2024-01-10,3010,Smartwatch,North,Online,6,189.61,19.21,919.12,689.69,229.43,24.96,2024.0,1.0,January,1.0
109683,2024-01-08,4941,Tablet,North,Marketplace,7,355.85,1.84,2445.12,1645.54,799.58,32.7,2024.0,1.0,January,1.0
109684,2024-07-23,4501,Laptop,South,Marketplace,3,709.66,0.28,2123.02,1483.61,639.41,30.12,2024.0,7.0,July,3.0
109685,2024-11-10,1540,Smartwatch,North,Online,7,158.15,19.58,890.29,754.36,135.93,15.27,2024.0,11.0,November,4.0
109686,2024-07-15,4890,Laptop,North,Online,1,696.36,3.45,672.34,490.55,181.79,27.04,2024.0,7.0,July,3.0
109687,2024-07-16,3050,Tablet,North,Marketplace,5,339.07,14.44,1450.54,1002.52,448.02,30.89,2024.0,7.0,July,3.0
109688,2024-01-30,4284,Smartphone,North,Store,6,436.95,2.36,2559.83,1992.38,567.45,22.17,2024.0,1.0,January,1.0
109689,2024-01-20,1580,Smartwatch,East,Store,6,170.95,7.39,949.9,571.21,378.69,39.87,2024.0,1.0,January,1.0
109690,2024-02-17,2664,Smartwatch,South,Online,6,185.57,3.95,1069.44,707.18,362.26,33.87,2024.0,2.0,February,1.0
109691,2024-05-09,3381,Laptop,North,Store,7,792.52,18.41,4526.32,2912.3,1614.02,35.66,2024.0,5.0,May,2.0
109692,2024-10-19,2048,Monitor,South,Store,7,266.35,16.82,1550.85,1194.84,356.01,22.96,2024.0,10.0,October,4.0
109693,2024-05-11,4837,Mouse,South,Online,4,26.23,3.38,101.37,75.94,25.43,25.09,2024.0,5.0,May,2.0
109694,2024-12-21,4440,Tablet,East,Marketplace,7,344.87,1.48,2378.36,1885.13,493.23,20.74,2024.0,12.0,December,4.0
109695,2024-02-23,3790,Monitor,West,Store,2,232.92,11.66,411.52,287.86,123.66,30.05,2024.0,2.0,February,1.0
109696,2024-10-07,1506,Tablet,West,Marketplace,6,351.45,4.89,2005.58,1260.94,744.64,37.13,2024.0,10.0,October,4.0
109697,2024-09-21,4048,Laptop,East,Online,1,725.98,0.2,724.53,457.3,267.23,36.88,2024.0,9.0,September,3.0
109698,2024-08-02,2974,Smartphone,West,Marketplace,7,446.93,6.61,2921.72,2424.62,497.1,17.01,2024.0,8.0,August,3.0
109699,2024-10-16,4501,Monitor,North,Store,7,253.68,5.38,1680.22,1009.75,670.47,39.9,2024.0,10.0,October,4.0
109700,2024-02-12,2911,Headphones,East,Online,5,81.8,17.12,338.98,252.98,86.0,25.37,2024.0,2.0,February,1.0
109701,2024-03-14,1733,Mouse,East,Online,6,30.12,21.52,141.83,91.46,50.37,35.51,2024.0,3.0,March,1.0
109702,2024-12-15,4514,Tablet,East,Online,2,363.43,5.94,683.68,437.55,246.13,36.0,2024.0,12.0,December,4.0
109703,2024-10-04,2572,Keyboard,North,Online,6,51.0,5.58,288.93,175.55,113.38,39.24,2024.0,10.0,October,4.0
109704,2024-11-21,1514,Smartphone,North,Online,7,567.71,9.69,3588.89,3065.49,523.4,14.58,2024.0,11.0,November,4.0
109705,2024-08-29,3943,Smartphone,South,Store,5,491.83,4.31,2353.16,1404.96,948.2,40.29,2024.0,8.0,August,3.0
109706,2024-05-09,1361,Keyboard,East,Online,5,56.11,23.67,214.14,133.06,81.08,37.86,2024.0,5.0,May,2.0
109707,2024-12-15,3322,Keyboard,West,Marketplace,6,55.63,6.09,313.45,213.86,99.59,31.77,2024.0,12.0,December,4.0
109708,2024-07-12,3225,Monitor,North,Store,7,247.41,2.33,1691.52,1196.92,494.6,29.24,2024.0,7.0,July,3.0
109709,2024-02-01,4336,Laptop,West,Online,1,846.79,13.92,728.92,616.81,112.11,15.38,2024.0,2.0,February,1.0
109710,2024-04-15,4258,Laptop,North,Online,3,685.08,13.44,1779.02,1152.27,626.75,35.23,2024.0,4.0,April,2.0
109711,2024-07-22,1527,Headphones,West,Marketplace,2,84.89,15.8,142.95,111.78,31.17,21.8,2024.0,7.0,July,3.0
109712,2024-01-01,3961,Mouse,West,Marketplace,6,29.85,24.17,135.81,103.74,32.07,23.61,2024.0,1.0,January,1.0
109713,2024-09-01,1279,Tablet,North,Online,4,347.37,8.09,1277.07,925.78,351.29,27.51,2024.0,9.0,September,3.0
109714,2024-03-12,3754,Laptop,South,Store,5,793.95,8.99,3612.87,2364.63,1248.24,34.55,2024.0,3.0,March,1.0
109715,2024-11-01,2974,Smartwatch,North,Marketplace,2,163.45,8.43,299.34,186.76,112.58,37.61,2024.0,11.0,November,4.0
109716,2024-01-15,2373,Headphones,West,Marketplace,1,99.26,15.72,83.66,52.66,31.0,37.05,2024.0,1.0,January,1.0
109717,2024-02-22,2947,Headphones,South,Online,2,99.74,15.1,169.36,114.64,54.72,32.31,2024.0,2.0,February,1.0
109718,2024-01-08,2445,Smartphone,East,Store,4,480.54,13.22,1668.05,1031.51,636.54,38.16,2024.0,1.0,January,1.0
109719,2024-11-25,4377,Smartphone,North,Store,4,513.88,9.11,1868.26,1606.0,262.26,14.04,2024.0,11.0,November,4.0
109720,2024-02-15,3112,Mouse,West,Online,1,23.55,10.69,21.03,14.82,6.21,29.53,2024.0,2.0,February,1.0
109721,2024-11-20,1290,Monitor,North,Marketplace,2,221.17,19.81,354.71,259.26,95.45,26.91,2024.0,11.0,November,4.0
109722,2024-04-23,3066,Smartwatch,North,Online,6,242.68,15.23,1234.32,928.94,305.38,24.74,2024.0,4.0,April,2.0
109723,2024-05-26,2974,Keyboard,South,Online,3,58.96,17.91,145.2,92.18,53.02,36.52,2024.0,5.0,May,2.0
109724,2024-06-14,4946,Keyboard,South,Online,3,59.52,6.92,166.2,118.82,47.38,28.51,2024.0,6.0,June,2.0
109725,2024-05-18,1330,Mouse,North,Online,6,28.22,22.79,130.73,78.13,52.6,40.24,2024.0,5.0,May,2.0
109726,2024-04-26,2894,Headphones,East,Online,5,83.96,0.88,416.11,354.26,61.85,14.86,2024.0,4.0,April,2.0
109727,2024-10-25,1763,Mouse,North,Marketplace,6,29.78,14.89,152.07,108.33,43.74,28.76,2024.0,10.0,October,4.0
109728,2024-10-02,2964,Keyboard,East,Online,7,45.75,20.31,255.21,150.14,105.07,41.17,2024.0,10.0,October,4.0
109729,2024-10-03,4089,Headphones,South,Online,5,86.21,21.66,337.68,252.51,85.17,25.22,2024.0,10.0,October,4.0
109730,2024-12-03,3491,Keyboard,North,Online,2,59.95,7.99,110.32,67.08,43.24,39.2,2024.0,12.0,December,4.0
109731,2024-11-08,1141,Monitor,South,Online,6,290.86,11.49,1544.64,1237.51,307.13,19.88,2024.0,11.0,November,4.0
109732,2024-06-26,2332,Smartphone,East,Store,7,534.95,0.87,3712.07,3143.83,568.24,15.31,2024.0,6.0,June,2.0
109733,2024-11-25,1444,Smartphone,North,Marketplace,5,511.59,19.74,2053.01,1717.53,335.48,16.34,2024.0,11.0,November,4.0
109734,2024-12-19,3544,Headphones,South,Marketplace,4,83.65,3.11,324.19,226.85,97.34,30.03,2024.0,12.0,December,4.0
109735,2024-06-02,3474,Mouse,East,Store,1,31.33,10.7,27.98,21.81,6.17,22.05,2024.0,6.0,June,2.0
109736,2024-07-19,2499,Keyboard,North,Online,5,60.08,24.77,225.99,140.93,85.06,37.64,2024.0,7.0,July,3.0
109737,2024-12-31,4904,Laptop,East,Online,6,846.01,22.94,3911.61,2351.54,1560.07,39.88,2024.0,12.0,December,4.0
109738,2024-04-24,2269,Monitor,North,Store,3,178.83,8.25,492.23,398.65,93.58,19.01,2024.0,4.0,April,2.0
109739,2024-06-07,1450,Keyboard,North,Store,6,62.03,5.6,351.34,272.17,79.17,22.53,2024.0,6.0,June,2.0
109741,2024-09-03,1351,Laptop,North,Store,7,661.52,17.12,3837.87,3208.8,629.07,16.39,2024.0,9.0,September,3.0
109742,2024-03-08,1599,Monitor,South,Online,3,233.95,18.14,574.53,389.07,185.46,32.28,2024.0,3.0,March,1.0
109743,2024-11-21,1711,Monitor,East,Store,5,254.44,5.41,1203.37,805.3,398.07,33.08,2024.0,11.0,November,4.0
109744,2024-11-29,1870,Smartphone,North,Online,6,438.0,6.0,2470.32,1738.45,731.87,29.63,2024.0,11.0,November,4.0
109745,2024-07-14,2984,Headphones,East,Online,5,78.93,8.08,362.76,278.0,84.76,23.37,2024.0,7.0,July,3.0
109746,2024-03-30,2185,Keyboard,West,Online,7,56.89,10.83,355.1,206.45,148.65,41.86,2024.0,3.0,March,1.0
109747,2024-04-20,4212,Monitor,East,Store,4,253.9,22.94,782.62,571.09,211.53,27.03,2024.0,4.0,April,2.0
109748,2024-12-24,4565,Keyboard,North,Online,3,58.03,0.66,172.94,101.26,71.68,41.45,2024.0,12.0,December,4.0
109749,2024-05-24,4660,Monitor,East,Online,1,267.11,15.95,224.51,158.53,65.98,29.39,2024.0,5.0,May,2.0
109750,2024-10-01,4603,Mouse,North,Online,1,30.18,21.54,23.68,16.14,7.54,31.84,2024.0,10.0,October,4.0
109751,2024-06-27,1393,Smartwatch,South,Online,7,192.45,18.08,1103.59,813.77,289.82,26.26,2024.0,6.0,June,2.0
109752,2024-08-28,1842,Smartphone,West,Marketplace,4,515.72,5.42,1951.07,1303.33,647.74,33.2,2024.0,8.0,August,3.0
109753,2024-11-21,3449,Headphones,North,Marketplace,6,76.91,11.92,406.45,290.25,116.2,28.59,2024.0,11.0,November,4.0
109754,2024-11-14,3098,Laptop,North,Marketplace,5,697.94,22.76,2695.44,2286.24,409.2,15.18,2024.0,11.0,November,4.0
109755,2024-11-26,3792,Laptop,South,Store,6,627.37,2.89,3655.43,2469.06,1186.37,32.46,2024.0,11.0,November,4.0
109756,2024-06-01,2319,Mouse,West,Marketplace,4,35.0,24.69,105.43,82.39,23.04,21.85,2024.0,6.0,June,2.0
109757,2024-04-13,4497,Tablet,South,Store,3,357.05,3.59,1032.7,796.54,236.16,22.87,2024.0,4.0,April,2.0
109758,2024-03-15,3954,Smartphone,North,Online,1,566.44,3.56,546.27,449.74,96.53,17.67,2024.0,3.0,March,1.0
109759,2024-05-07,2036,Monitor,East,Store,5,317.1,20.32,1263.33,851.0,412.33,32.64,2024.0,5.0,May,2.0
109760,2024-07-17,2359,Smartphone,South,Store,3,658.92,20.71,1567.37,933.7,633.67,40.43,2024.0,7.0,July,3.0
109761,2024-06-02,1991,Headphones,South,Store,1,96.31,0.95,95.4,81.26,14.14,14.82,2024.0,6.0,June,2.0
109762,2024-02-25,2039,Smartwatch,West,Marketplace,1,181.41,4.21,173.77,118.42,55.35,31.85,2024.0,2.0,February,1.0
109763,2024-10-04,1028,Laptop,South,Store,2,822.09,23.71,1254.34,795.53,458.81,36.58,2024.0,10.0,October,4.0
109764,2024-12-10,1388,Keyboard,South,Store,5,54.97,6.98,255.67,213.72,41.95,16.41,2024.0,12.0,December,4.0
109765,2024-01-19,2316,Laptop,North,Online,4,665.39,0.31,2653.31,1680.6,972.71,36.66,2024.0,1.0,January,1.0
109766,2024-06-07,2974,Tablet,East,Marketplace,2,320.6,6.35,600.48,437.18,163.3,27.19,2024.0,6.0,June,2.0
109767,2024-01-26,1833,Tablet,South,Online,1,396.81,18.39,323.84,256.34,67.5,20.84,2024.0,1.0,January,1.0
109768,2024-06-17,1250,Tablet,West,Marketplace,5,391.81,22.91,1510.23,1185.04,325.19,21.53,2024.0,6.0,June,2.0
109769,2024-01-23,3028,Tablet,West,Store,7,412.72,3.88,2776.95,1633.56,1143.39,41.17,2024.0,1.0,January,1.0
109770,2024-02-16,2529,Headphones,North,Online,7,82.6,5.61,545.76,347.48,198.28,36.33,2024.0,2.0,February,1.0
109771,2024-01-13,1098,Monitor,West,Online,5,227.28,11.04,1010.94,837.86,173.08,17.12,2024.0,1.0,January,1.0
109772,2024-08-04,2839,Smartphone,North,Online,2,452.03,18.71,734.91,540.09,194.82,26.51,2024.0,8.0,August,3.0
109773,2024-11-17,2361,Laptop,South,Marketplace,3,600.84,16.47,1505.64,1163.03,342.61,22.76,2024.0,11.0,November,4.0
109774,2024-07-12,2063,Tablet,West,Online,3,323.39,8.19,890.71,616.96,273.75,30.73,2024.0,7.0,July,3.0
109775,2024-05-23,4110,Laptop,East,Online,7,691.31,1.66,4758.84,3753.14,1005.7,21.13,2024.0,5.0,May,2.0
109776,2024-03-13,2324,Tablet,West,Online,4,310.87,6.32,1164.89,769.9,394.99,33.91,2024.0,3.0,March,1.0
109777,2024-06-04,3227,Keyboard,South,Online,5,51.61,5.49,243.88,157.3,86.58,35.5,2024.0,6.0,June,2.0
109778,2024-03-17,4681,Smartphone,West,Online,6,638.31,0.53,3809.56,3273.26,536.3,14.08,2024.0,3.0,March,1.0
109779,2024-06-17,1892,Keyboard,West,Store,2,50.46,24.38,76.32,47.63,28.69,37.59,2024.0,6.0,June,2.0
109780,2024-10-13,2493,Keyboard,South,Marketplace,1,42.8,6.38,40.07,34.25,5.82,14.52,2024.0,10.0,October,4.0
109781,2024-03-25,2306,Tablet,West,Marketplace,3,366.57,20.91,869.76,730.06,139.7,16.06,2024.0,3.0,March,1.0
109782,2024-06-30,3798,Smartwatch,West,Marketplace,2,204.61,12.12,359.62,280.54,79.08,21.99,2024.0,6.0,June,2.0
109783,2024-11-10,2188,Monitor,South,Store,4,214.48,24.31,649.36,482.46,166.9,25.7,2024.0,11.0,November,4.0
109784,2024-10-23,1453,Laptop,East,Online,4,818.21,3.74,3150.44,1831.27,1319.17,41.87,2024.0,10.0,October,4.0
109785,2024-04-21,1097,Smartwatch,West,Online,6,231.15,2.77,1348.48,1022.02,326.46,24.21,2024.0,4.0,April,2.0
109786,2024-08-17,4841,Mouse,West,Online,5,29.16,0.06,145.71,116.03,29.68,20.37,2024.0,8.0,August,3.0
109787,2024-04-05,3357,Smartphone,North,Online,4,566.38,17.96,1858.63,1459.39,399.24,21.48,2024.0,4.0,April,2.0
109788,2024-06-16,1262,Smartwatch,East,Online,4,211.08,7.66,779.65,489.76,289.89,37.18,2024.0,6.0,June,2.0
109789,2024-06-04,3341,Monitor,West,Marketplace,6,251.83,21.76,1182.19,865.93,316.26,26.75,2024.0,6.0,June,2.0
109790,2024-04-14,2794,Mouse,North,Store,6,33.27,15.85,167.98,123.31,44.67,26.59,2024.0,4.0,April,2.0
109791,2024-07-11,3297,Monitor,West,Marketplace,3,255.33,14.44,655.38,499.95,155.43,23.72,2024.0,7.0,July,3.0
109792,2024-11-25,3293,Smartwatch,East,Online,3,168.41,12.17,443.74,360.6,83.14,18.74,2024.0,11.0,November,4.0
109793,2024-05-11,3299,Tablet,North,Store,4,263.25,6.45,985.08,763.9,221.18,22.45,2024.0,5.0,May,2.0
109794,2024-12-20,3171,Tablet,North,Marketplace,7,368.07,1.62,2534.75,1570.49,964.26,38.04,2024.0,12.0,December,4.0
109795,2024-05-17,2974,Monitor,West,Online,6,233.34,11.09,1244.78,728.61,516.17,41.47,2024.0,5.0,May,2.0
109796,2024-11-26,1986,Smartwatch,South,Online,7,152.91,2.48,1043.82,645.35,398.47,38.17,2024.0,11.0,November,4.0
109797,2024-09-26,4753,Headphones,South,Marketplace,5,82.8,22.64,320.27,189.36,130.91,40.87,2024.0,9.0,September,3.0
109798,2024-02-07,3549,Headphones,South,Online,3,83.63,20.73,198.88,139.67,59.21,29.77,2024.0,2.0,February,1.0
109799,2024-02-14,1687,Monitor,South,Marketplace,3,248.61,15.49,630.3,415.63,214.67,34.06,2024.0,2.0,February,1.0
109800,2024-06-11,4853,Headphones,North,Online,6,96.37,11.31,512.82,298.49,214.33,41.79,2024.0,6.0,June,2.0
109801,2024-11-26,2740,Smartphone,East,Marketplace,7,469.62,11.35,2914.23,1755.66,1158.57,39.76,2024.0,11.0,November,4.0
109802,2024-09-09,2861,Laptop,East,Online,4,564.21,11.61,1994.82,1379.0,615.82,30.87,2024.0,9.0,September,3.0
109803,2024-06-17,4138,Mouse,North,Online,5,28.55,18.64,116.14,97.93,18.21,15.68,2024.0,6.0,June,2.0
109804,2024-10-11,4899,Tablet,East,Online,7,395.17,3.16,2678.78,2299.96,378.82,14.14,2024.0,10.0,October,4.0
109805,2024-09-30,1836,Smartphone,East,Store,7,603.5,13.28,3663.49,2176.18,1487.31,40.6,2024.0,9.0,September,3.0
109806,2024-01-20,1059,Laptop,North,Online,4,695.76,20.32,2217.53,1801.95,415.58,18.74,2024.0,1.0,January,1.0
109807,2024-08-26,3779,Headphones,West,Marketplace,1,90.97,12.75,79.37,56.71,22.66,28.55,2024.0,8.0,August,3.0
109808,2024-09-26,2522,Mouse,South,Marketplace,1,26.04,0.34,25.95,19.56,6.39,24.62,2024.0,9.0,September,3.0
109809,2024-11-05,2397,Smartphone,North,Online,7,520.43,6.12,3420.06,2468.23,951.83,27.83,2024.0,11.0,November,4.0
109810,2024-01-31,3314,Keyboard,South,Store,6,36.19,16.71,180.86,151.71,29.15,16.12,2024.0,1.0,January,1.0
109811,2024-11-09,2677,Tablet,South,Online,5,345.85,12.594999999999999,1511.45,946.29,565.16,37.39,2024.0,11.0,November,4.0
109812,2024-04-13,1236,Monitor,North,Online,1,249.21,22.34,193.54,121.35,72.19,37.3,2024.0,4.0,April,2.0
109813,2024-06-18,3946,Tablet,North,Store,6,340.17,20.57,1621.18,1294.32,326.86,20.16,2024.0,6.0,June,2.0
109814,2024-07-04,1218,Laptop,North,Online,5,623.65,23.75,2377.67,1721.0,656.67,27.62,2024.0,7.0,July,3.0
109815,2024-05-07,2551,Laptop,East,Marketplace,1,756.98,7.0,703.99,431.4,272.59,38.72,2024.0,5.0,May,2.0
109816,2024-07-28,2838,Keyboard,South,Online,2,66.97,0.31,133.52,94.7,38.82,29.07,2024.0,7.0,July,3.0
109817,2024-10-07,4513,Keyboard,West,Store,3,49.52,8.86,135.4,104.59,30.81,22.75,2024.0,10.0,October,4.0
109818,2024-09-09,4722,Monitor,East,Marketplace,6,219.42,14.43,1126.55,746.76,379.79,33.71,2024.0,9.0,September,3.0
109819,2024-01-19,2430,Headphones,West,Online,7,82.55,7.91,532.14,444.52,87.62,16.47,2024.0,1.0,January,1.0
109820,2024-07-18,4816,Tablet,East,Store,4,431.87,1.11,1708.3,1397.44,310.86,18.2,2024.0,7.0,July,3.0
109821,2024-08-07,4673,Smartphone,East,Online,5,436.81,12.68,1907.11,1409.38,497.73,26.1,2024.0,8.0,August,3.0
109822,2024-05-15,4023,Smartwatch,West,Store,1,172.46,4.99,163.85,97.53,66.32,40.48,2024.0,5.0,May,2.0
109823,2024-08-10,1589,Smartwatch,East,Store,7,205.4,18.19,1176.26,874.34,301.92,25.67,2024.0,8.0,August,3.0
109824,2024-01-03,2672,Smartphone,South,Online,2,442.91,2.23,866.07,603.1,262.97,30.36,2024.0,1.0,January,1.0
109825,2024-08-23,1917,Smartphone,South,Store,1,466.5,23.95,354.77,277.68,77.09,21.73,2024.0,8.0,August,3.0
109826,2024-12-07,2493,Headphones,West,Online,2,103.1,21.92,161.0,105.42,55.58,34.52,2024.0,12.0,December,4.0
109827,2024-08-15,1918,Tablet,East,Store,4,435.42,21.85,1361.12,1020.37,340.75,25.03,2024.0,8.0,August,3.0
109828,2024-05-21,2134,Tablet,South,Marketplace,3,385.5,19.75,928.09,682.39,245.7,26.47,2024.0,5.0,May,2.0
109829,2024-01-09,3401,Smartwatch,North,Online,7,197.49,15.84,1163.45,846.44,317.01,27.25,2024.0,1.0,January,1.0
109830,2024-07-08,2837,Monitor,South,Online,3,240.865,1.34,712.91,404.4,308.51,43.27,2024.0,7.0,July,3.0
109831,2024-12-15,3139,Smartphone,North,Online,2,520.28,16.56,868.24,622.67,245.57,28.28,2024.0,12.0,December,4.0
109832,2024-06-13,2906,Laptop,West,Store,6,681.33,18.67,3324.75,2440.85,883.9,26.59,2024.0,6.0,June,2.0
109833,2024-05-18,4990,Laptop,South,Online,7,886.61,3.27,6003.32,5041.23,962.09,16.03,2024.0,5.0,May,2.0
109834,2024-10-02,4486,Laptop,North,Marketplace,1,763.2,15.39,645.74,457.84,187.9,29.1,2024.0,10.0,October,4.0
109835,2024-10-17,1702,Keyboard,North,Online,3,53.98,11.97,142.56,108.22,34.34,24.09,2024.0,10.0,October,4.0
109836,2024-02-22,3121,Keyboard,South,Online,1,55.36,11.81,48.82,36.1,12.72,26.05,2024.0,2.0,February,1.0
109837,2024-06-23,3733,Headphones,North,Store,5,78.52,4.99,373.01,236.74,136.27,36.53,2024.0,6.0,June,2.0
109838,2024-04-19,4619,Smartphone,West,Online,1,552.05,18.49,449.98,284.24,165.74,36.83,2024.0,4.0,April,2.0
109839,2024-07-21,3770,Keyboard,West,Online,6,53.55,23.13,246.98,194.39,52.59,21.29,2024.0,7.0,July,3.0
